mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_tons,mine_output_thousandUSD,destination_id,mine_processed_quantity_tons_fraction
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,,,,
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,,,,
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.0013355173813454039,0.010181735677377613,mine_2157,0.020649171550477373
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.002422404386364813,0.018467959691276927,mine_2261,0.03745413158777833
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.007733157829889535,0.058956154427626,mine_2263,0.11956662255899726
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,7.597172746755962e-05,0.0005791942949100447,mine_2299,0.0011746408211350916
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.00526529340100942,0.04014161584247735,mine_2345,0.08140960815613733
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.0005205678482397448,0.0039687122810627765,mine_2845,0.008048786898704748
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.002417033916616492,0.018427016230559354,mine_2857,0.037371095790050254
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.0022117638433200373,0.016862075438343716,mine_2865,0.03419730186053395
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.042694849598463966,0.3254975782936094,mine_3169,0.6601286407761857
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.008011177333114234,0.06107572331870104,mine_2157,0.020649171550477373
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.01453093114530064,0.11078111160079379,mine_2261,0.03745413158777833
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.04638778917111179,0.353651861514805,mine_2263,0.11956662255899726
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.0004557207487876475,0.003474330077365264,mine_2299,0.0011746408211350916
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.031584163362867776,0.24079177661309922,mine_2345,0.08140960815613733
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.0031226559866746628,0.023806547418853345,mine_2845,0.008048786898704748
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.01449871607560789,0.11053550991187422,mine_2857,0.037371095790050254
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.013267391810323804,0.10114812313774334,mine_2865,0.03419730186053395
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.25610749520861187,1.9525158246779364,mine_3169,0.6601286407761857
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.00012487248768684915,0.0009520045794711093,mine_2157,0.020649171550477373
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.00022649773498580638,0.0017267765297273722,mine_2261,0.03745413158777833
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.0007230595942679044,0.005512471623852025,mine_2263,0.11956662255899726
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,7.103448248037393e-06,5.415536590514979e-05,mine_2299,0.0011746408211350916
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.0004923112904175304,0.003753289549081188,mine_2345,0.08140960815613733
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,4.867372235470366e-05,0.0003710793901839052,mine_2845,0.008048786898704748
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.00022599558957992315,0.0017229482667143053,mine_2857,0.037371095790050254
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.00020680258987941174,0.0015766244131005618,mine_2865,0.03419730186053395
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.003992019988092696,0.030434416582898655,mine_3169,0.6601286407761857
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.01954471638378949,0.149005276074044,mine_2157,0.020649171550477373
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.03545083527902287,0.2702705628508114,mine_2261,0.03745413158777833
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.1131714035679646,0.8627976943332881,mine_2263,0.11956662255899726
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.0011118132098319564,0.008476256755057553,mine_2299,0.0011746408211350916
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.07705528032626353,0.587455100013664,mine_2345,0.08140960815613733
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.007618284190442892,0.05808037920411987,mine_2845,0.008048786898704748
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.035372240788569355,0.26967137309957834,mine_2857,0.037371095790050254
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.032368202487984124,0.24676914481823264,mine_2865,0.03419730186053395
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.6248205662511789,4.763515578471961,mine_3169,0.6601286407761857
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,NAM,Africa,1,Africa,0,294.396,66.542,0.0010830454589866154,14.561100363208219,64.42141358130274,mine_3502,1.0
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,TZA,Africa,1,Africa,0,3409.488,695.349,0.011317582532248564,,,,
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,11.102351474096743,10.450077875801322,mine_2157,0.020649171550477373
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,20.1378022371542,18.95468740264039,mine_2261,0.03745413158777833
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,64.2868729612527,60.50995866994862,mine_2263,0.11956662255899726
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,0.6315640906069135,0.5944591058750316,mine_2299,0.0011746408211350916
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,43.77115473657026,41.1995581997302,mine_2345,0.08140960815613733
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,4.327556719216629,4.073308688999174,mine_2845,0.008048786898704748
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,20.09315673604751,18.91266486674269,mine_2857,0.037371095790050254
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,18.386716570847273,17.306479667297044,mine_2865,0.03419730186053395
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,354.9285340624492,334.0761486384444,mine_3169,0.6601286407761857
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,NAM,Africa,1,Africa,0,294.396,66.542,0.0010830454589866154,238.67313056489212,1055.9408335454598,mine_3502,1.0
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,TZA,Africa,1,Africa,0,3409.488,695.349,0.011317582532248564,,,,
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,181.98027050550334,171.2887583390633,mine_2157,0.020649171550477373
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,330.08166846940867,310.6890597841018,mine_2261,0.03745413158777833
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,1053.7355585199114,991.8276027133206,mine_2263,0.11956662255899726
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,10.352059590111194,9.743866346151602,mine_2299,0.0011746408211350916
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,717.459413700227,675.3079978945727,mine_2345,0.08140960815613733
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,70.93361656117287,66.76619982766253,mine_2845,0.008048786898704748
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,329.34987751618536,310.00026223811955,mine_2857,0.037371095790050254
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,301.37936662134274,283.6730451833348,mine_2865,0.03419730186053395
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,5817.68563078761,5475.891124551791,mine_3169,0.6601286407761857
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0029686521950311492,0.0016011157097612521,mine_2157,0.020649171550477373
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0053846368450783276,0.0029041551780449354,mine_2261,0.03745413158777833
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.01718963473399117,0.009271074012549374,mine_2263,0.11956662255899726
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0001688736055832354,9.108045169990235e-05,mine_2299,0.0011746408211350916
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.011703947122457594,0.006312418017626759,mine_2345,0.08140960815613733
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.001157143221739829,0.0006240947302187914,mine_2845,0.008048786898704748
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.005372699106918275,0.0028977166669458348,mine_2857,0.037371095790050254
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.004916414926586726,0.002651623921400507,mine_2865,0.03419730186053395
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.09490416279668364,0.05118570179081391,mine_3169,0.6601286407761857
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,453.87888979695055,333.5223047239057,mine_3412,0.01762199868079201
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,2869.6036470264644,2108.6612387470896,mine_3453,0.11141331491517198
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,10793.445960513702,7931.3117520709275,mine_3489,0.4190591251390035
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,66.31459364328909,48.72973078486551,mine_3586,0.0025746861287646292
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,540.525862357504,397.19280942323866,mine_3589,0.020986096175698132
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,1693.1592149289293,1244.1785161681457,mine_3592,0.06573746900896048
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,424.39667753206805,311.85798940987564,mine_3600,0.016477341995236504
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,4007.066128669798,2944.498985209311,mine_3605,0.15557567364469205
mine_3442,COD,Copper,,,,,,,,,,,,,,,0.0,41248.08659385717,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,4907.988765343603,3606.520949473408,mine_3633,0.1905542943116806
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,409.7148731737406,80.83114521251137,mine_2157,0.020649171550477373
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,743.1540164120738,146.61413131173435,mine_2261,0.03745413158777833
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,2372.4062477673374,468.043330794664,mine_2263,0.11956662255899726
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,23.306882500326584,4.598129399700743,mine_2299,0.0011746408211350916
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,1615.305834390466,318.6777659566811,mine_2345,0.08140960815613733
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,159.70169531227725,31.506961962293445,mine_2845,0.008048786898704748
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,741.5064441958291,146.28908782959817,mine_2857,0.037371095790050254
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,678.5329455190118,133.86527715205122,mine_2865,0.03419730186053395
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,13098.081037915346,2584.072387169647,mine_3169,0.6601286407761857
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,0.5184356165410474,4.802865806068949,mine_3412,0.01762199868079201
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,3.277757061228712,30.36563617100562,mine_3453,0.11141331491517198
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,12.328634217036885,114.21432831254927,mine_3489,0.4190591251390035
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,0.07574674216839636,0.7017292529185399,mine_3586,0.0025746861287646292
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,0.6174066805201228,5.719748681799629,mine_3589,0.020986096175698132
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,1.9339829659989902,17.91671011897178,mine_3592,0.06573746900896048
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,0.48476004969682557,4.490890271719649,mine_3600,0.016477341995236504
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,4.577004671592092,42.402062146258814,mine_3605,0.15557567364469205
mine_3496,NAM,Copper,Lead,Silver,Zinc,,,,,,,,,,,,0.0,19901.10466085011,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,5.606068576301827,51.93546548989052,mine_3633,0.1905542943116806
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,8579.592194808862,1692.6362892094587,mine_2157,0.020649171550477373
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,15561.940305853004,3070.15814902435,mine_2261,0.03745413158777833
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,49679.12921635419,9801.013267134698,mine_2263,0.11956662255899726
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,488.05537772199483,96.28665613919452,mine_2299,0.0011746408211350916
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,33825.14581814768,6673.239007122044,mine_2345,0.08140960815613733
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,3344.216937953167,659.7682989633721,mine_2845,0.008048786898704748
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,15527.43948918169,3063.3516093917838,mine_2857,0.037371095790050254
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,14208.749412001314,2803.1920787084428,mine_2865,0.03419730186053395
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,274279.0198690665,54111.50225532682,mine_3169,0.6601286407761857
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,10.85624774793157,100.57391781574343,mine_3412,0.01762199868079201
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,68.63753488165992,635.8684835263213,mine_3453,0.11141331491517198
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,258.166497793428,2391.6934040862857,mine_3489,0.4190591251390035
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,1.5861668697943292,14.694489303188975,mine_3586,0.0025746861287646292
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,12.928741141811193,119.77380944583577,mine_3589,0.020986096175698132
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,40.498371541767334,375.1830269246748,mine_3592,0.06573746900896048
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,10.151068001308285,94.04102620079941,mine_3600,0.016477341995236504
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,95.84429594124879,887.9160246632671,mine_3605,0.15557567364469205
mine_3501,NAM,Copper,Silver,Zinc,Lead,,,,,,,,,,,,0.0,416737.0368902857,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,117.393302879699,1087.5492776213623,mine_3633,0.1905542943116806
