mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_tons,mine_output_thousandUSD
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.011119005620590957,0.0008236300459697005
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.0004529965252833352,0.005888954828683358
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,31.542420145264956,115.68693895313082
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,1.1567920535202427,0.449373781632234
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,4.2960669720384965,11.605815180624603
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.001185818836340223,0.0027325390576535573
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,0.2148909960811326,0.5343402791230466
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.0002062293628417779,0.0025263096948117793
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,5181.246035276175,10540.707958548468
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,5.155734071044448e-05,0.004743275345360892
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,210.66014914509276,167.13054416996806
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.00015467202213133343,0.0007218027699462227
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.0056713074781488924,0.07898584596840094
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.0013404908584715562,0.003866800553283335
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.039389808302779585,0.047793654838582035
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,26.93871052120724,25.238761883302466
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,414.07551233089464,190.53510210015577
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,1726.7264895229657,2221.338950417535
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,64.7763850818989,24.828777909973013
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.14925850135673677,0.16101357503871813
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.0036090138497311135,0.1311103174266603
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0004124587256835558,0.10404271355367695
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.051557340710444474,0.029593913567795126
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0009280321327880004,0.006908683655199559
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,107.56016156630632,128.54446325152364
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,6.44055974609385e-05,5.1557340710444485e-05
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.013920481991820008,0.0010311468142088895
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.0005671307478148892,0.007372699721593559
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,11.011112170277292,40.38503880115775
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.4038233908601629,0.15687144781999285
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,1.4997097591841124,4.051462512794801
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.0004139563216911238,0.0009538993499838941
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,0.07501608473080888,0.18653231817420904
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,7.199240377236936e-05,0.0008819069462115247
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,1808.7160406046016,3679.6452888265467
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,1.799810094309234e-05,0.0016558252867644955
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,73.53914256931778,58.34343593356963
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,5.399430282927702e-05,0.00025197341320329277
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.0019797911037401574,0.027573090644817465
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.0004679506245204008,0.0013498575707319254
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.01375054912052255,0.0166842395742466
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,9.404007742765748,8.810574358470108
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,144.54920999221318,66.51370985288828
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,602.7812379634639,775.4450114673675
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,22.612724034396503,8.66745345977064
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.05210450223025233,0.05620806924527739
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.0012598670660164638,0.04576917069828382
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.00014398480754473873,0.03632016770316034
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.01799810094309234,0.010330909941335002
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0003239658169756621,0.0024117455263743736
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,37.548070141901874,44.873459208648946
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,2.2483286151477488e-05,1.799810094309234e-05
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.004859487254634932,0.00035996201886184684
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.00019797911037401574,0.002573728434862205
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,1555.3001483474068,5704.315410390979
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,57.039340803949656,22.157814968455014
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,211.8313549864023,572.2619250199708
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.058470599388993266,0.13473659859202797
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,10.595889489274954,26.347360524675057
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.01016879989373796,0.12456779869829
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,255477.94652970365,519743.39876637945
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,0.00254219997343449,0.23388239755597307
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,10387.274017254946,8240.907290684074
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.007626599920303469,0.035590799628082856
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.27964199707779386,3.8946503593016377
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.06609719930929672,0.1906649980075867
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,1.9422407797039505,2.3566193753737723
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,1328.2994861195211,1244.478068595439
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,20417.32063644285,9394.944053024607
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,85141.78534628439,109530.23842822967
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,3194.007335623226,1224.2624944066881
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,7.3596689230928485,7.9392905170359125
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.1779539981404143,6.464814532443908
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.02033759978747592,5.1301595463908
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,2.5421999734344896,1.459222784751397
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.045759599521820814,0.3406547964402217
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,5303.598597378395,6338.296866365994
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,0.003175724463249159,0.0025421999734344903
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.6863939928273123,0.050843999468689796
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.027964199707779386,0.363534596201132
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,2.26064762877362,8.291291632666093
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.08290737364892,0.03220665279333184
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,0.30789944362748617,0.8317896485822586
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,8.498772536101795e-05,0.000195841280179737
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,0.015401253882814037,0.03829620807137349
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,1.478047397582921e-05,0.0001810608062039078
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,371.34029379473964,755.4533337120906
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,3.6951184939573023e-06,0.0003399509014440718
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,15.098028764081404,11.978258695225723
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,1.1085355481871906e-05,5.173165891540223e-05
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.00040646303433530324,0.005660921532742587
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,9.607308084288985e-05,0.00027713388704679766
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.002823070529383379,0.0034253748438984196
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,1.9306994130926904,1.8088639661099304
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,29.676823172510428,13.65566512579463
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,123.7546176261517,159.20352997129544
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,4.642528400215485,1.779480383845982
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.010697368040006391,0.011539855056628658
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.00025865829457701116,0.00939668633013342
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,2.956094795165842e-05,0.007456749120805835
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.003695118493957302,0.0021209980155314913
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,6.651213289123143e-05,0.0004951458781902785
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,7.708844884937579,9.212791368044646
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,4.6159540234795715e-06,3.695118493957302e-06
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.0009976819933684717,7.390236987914604e-05
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,4.064630343353032e-05,0.0005284019446358942
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,AIA,Africa,1,North America,0,11386.439,8780.808,0.4440959213543093,3.2371304506442806,4.197721714368838
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ARE,Africa,1,Asia,0,0.051,0.015,7.586362007134922e-07,5.529896196302686e-06,1.880164706742913e-05
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,CAN,Africa,1,North America,0,0.047,0.007,3.540302269996297e-07,2.580618224941254e-06,1.7327008081748417e-05
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,CHN,Africa,1,Asia,0,84669.461,10815.996,0.5470270741581552,3.987422342641671,31.21422202179324
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,GBR,Africa,1,Europe,0,0.021,0.046,2.3264843488547097e-06,1.695834833532824e-05,7.741854674823762e-06
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,NLD,Africa,1,Europe,0,0.374,0.014,7.080604539992594e-07,5.161236449882508e-06,0.000137878745161147
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.06467655993271697,0.49308204217724316
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,AIA,Africa,1,North America,0,11386.439,8780.808,0.4440959213543093,19.41811200121568,25.18027359179363
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ARE,Africa,1,Asia,0,0.051,0.015,7.586362007134922e-07,3.317139835175022e-05,0.00011278275439595073
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,CAN,Africa,1,North America,0,0.047,0.007,3.540302269996297e-07,1.5479985897483436e-05,0.00010393704816881736
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,CHN,Africa,1,Asia,0,84669.461,10815.996,0.5470270741581552,23.918780792462464,187.24029460393197
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,GBR,Africa,1,Europe,0,0.021,0.046,2.3264843488547097e-06,0.00010172562161203401,4.6439957692450314e-05
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,NLD,Africa,1,Europe,0,0.374,0.014,7.080604539992594e-07,3.095997179496687e-05,0.000827073532236972
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ZAF,Africa,1,Africa,0,1337.499,175.437,0.008872857276304864,0.3879660408424003,2.9577808082711714
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,AIA,Africa,1,North America,0,11386.439,8780.808,0.4440959213543093,0.3026756057128821,0.39249204870870463
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ARE,Africa,1,Asia,0,0.051,0.015,7.586362007134922e-07,5.170519712642881e-07,1.7579767022985795e-06
